PostDate,Content,Author,RelativeDate,Likes,Dislikes
last year,1.00 + by summer hopefully, as COVID starts clearing up and stores start opening,Ace,,3,1
last year,This is going to be 0.60+ by closing,Ace,,4,1
last year,,Money,,0,0
last year,buy the dip so money,  vishes and James can sell at .60 again. Thumbs down this comment if that's your plan and if you are a simpleton. lol,RC,,1,2
last year,Everything?s down today. #$%$ Wish I could?ve cashed out my crypto to buy more right now. But those are down too.,vishesh,,2,0
last year,time to buy the dip,Money,,0,0
last year,The next dump will be the last.,RC,,1,3
last year,ouch,RC,,1,2
last year,OMEGALUL people..... stop selling hahahah just HOLD!  Who sold ... lol,James,,2,1
last year,All things aside, this company does close to 1 billion in revenue every year. Yes that’s right. That’s 1 billions dollars. 1 with 9 zeros.,vishesh,,2,2
last year,how are there 23 people commenting here? the volume on this is like $100k. this reeks of a pump and dump. company is a dumpster fire.,Ian,,2,8
last year,Damn it. i'm out at $.59 :(,seif,,0,4
last year,Now taking predictions for day end price!! Winner gets a hooray,vishesh,,0,0
last year,To see the charts past the 1 day and 5 day for this stock on yahoo. Simply open the big graph, pick your period from the bottom 1m 3m 6m 1 year. And then close the big chart. And bam you’ll have your chart history for this stock,vishesh,,1,0
last year,We are going to test .60 again. This is going to be third time and if it’s rejected let’s see how far down it goes to find support. My guess .50,vishesh,,1,0
last year,But if 2500 shares can make it go up or down 1 cent what happens when someone sells 25000 shares. There won't be enough demand for that volume and the price will tank. I'm just saying personally I wouldn't feel safe holding a large amount. And if I was I would be selling 2500 at a time at .58 just like someone keeps doing.,RC,,0,8
last year,I sold yesterday at high bought back in today at low.,Timothy,,0,6
last year,mid .70s next week!!!,Money,,0,0
last year,Omg seriously... who is selling right now.. this #$%$ is gonna go up in a couple days!!  Lol,James,,4,0
last year,Instead of letting your fear or greed control you, tell me, how is your day so far today?  #hold,James,,0,0
last year,,Money,,2,0
last year,The MOST IMPORTANT THING TO DO:  HOLD!!!,James,,3,0
last year,HOLD!!!,James,,0,0
last year,we all taking this to space!,Money,,5,0
last year,good morning everyone, keep your head in the game. don't listen to these random guys like RC &amp; Bank Roll Alby. don't panic sell. HOLD YOUR POSITIONS.,Money,,4,0
last year,Just got word that stores may open Finally coming by next week... time to get in before this goes up!!  For all you holding shares KEEP HOLDING,James,,2,0
last year,Paytience 🙏🙏,domingo,,2,0
last year,Vaughan mills and piazza is open. Just got news.,vishesh,,5,0
last year,We have a guy named RC here. He’s causing people to dump. He first writes to the moon. Then writes negative comments and deletes them and writes I told you so. So if you look at the forum you just see two messages because rest are deleted. Be aware of this guy RC,vishesh,,13,0
last year,We have 30 minutes left. Everyone post your day end prediction. Mines is 58cents.,vishesh,,0,0
last year,it was a good day today,Kasane,,0,0
last year,My Auntie works for Reitmans, was recently called back to work, and was told that she would have to hire more staff soon!!,James,,8,0
last year,I give this a price target of $1.20 cad by next week.,vishesh,,6,0
last year,Even if it was a Pump and dump, I don’t think it’s going to go under .40,Jessica,,0,0
last year,So much for that pump and dump idiot was talking about hahaha...,James,,0,0
last year,I have long bad habit finding value in underdogs.,vishesh,,0,0
last year,This was my first ever stock purchase. Bought at .17And got impatient and sold because there was no movement. Came back last week and said “let’s give this another chance” and look at this now!,Kyra,,3,0
last year,be patient all,this $Ret has potential to go up to $5 within a few months $.,hhhh,,10,0
last year,I hope everyone is still positive despite some comments. For those still holding, today's end doesn't determine the future price. It will go up eventually if it's not today. Still a decent gain from yesterday. Stay optimistic!,shay,,5,1
last year,I’ve never given so many downvotes in my life,vishesh,,5,2
last year,If this was a pump and dump scheme then you can see by the charts that the pump hasn’t even started yet. There’s only been two phases of accumulation. So if this is a pump and dump. This is only the first pump. Usually it’s followed by 2 or 3 more before the dump. I truly believe in this company but when I start seeing posts about pump and dump it makes me double think about my investment.,vishesh,,5,1
last year,,Money,,1,0
last year,Bank Note Alby and RC are the clear ones cause a panic in this forum. Please mute these guys,vishesh,,0,0
last year,there are many stock basher here wants your shares for cheap up up up hold.,hhhh,,7,0
last year,,Bank Note Alby,,0,4
last year,Will it keep falling?,Futurenurse,,0,0
last year,The company has gone bankrupt and the case filings are in Montreal court pending hearing in May. They have shut 50% of their stores and remaining will be shut by end of this year. Don’t buy this junk and hype.,Monty,,2,8
last year,,Money,,0,0
last year,Everyone who sold is gonna regret it in a few months once more Ontario stores open up and the price raising even more. Undervalued stock just trying to reach their potential.,shay,,4,0
last year,I bought the dip,RC,,0,2
last year,To the moon 🌙 ✨ ♥,RC,,0,1
last year,To the moon,reggifel1,,0,0
last year,Holding this. Stores in Ontario haven't even fully opened. Most still closed. They haven't even come back fully from covid.https://www.reitmans.com/en/stores-closure,Jack,,2,0
last year,,James,,1,0
last year,,James,,2,0
last year,Why are we up so much? Will there be a big dump??,Futurenurse,,1,1
last year,,TO THE MOON,,3,0
last year,up 200% im selling and buying the dip chia,devon,,0,2
last year,lol yah right,RC,,0,1
last year,sell before someone else does,devon,,0,3
last year,Volumes not good for this kind of movement. Pump and dump signs, some of you will get burned.,ASH,,2,4
last year,i used to have 100k shares at 0.11 CAD last year. Sold around .15 CAD. Congratulations to those who hold. This will hit 1+ CAD very soon.. GLTA..,Raj,,1,0
last year,Let’s take this to $1,TO THE MOON,,2,1
last year,If I buy now from0.59 it’s smart or no?,M,,2,1
last year,This could go back to 5.00,RC,,6,0
last year,Tried to buy at 0.25 missed out by a few minutes next day caught it at 35.. a bit late but it's been worth every penny!,Thomas George,,0,0
last year,HOLD! THIS IS PERFECT.,Braiden,,4,1
last year,wow, let's go guys!,Braiden,,2,0
last year,,Money,,0,0
last year,HOLD HOLD HOLD!,Tanmay,,1,0
last year,don't sell HOLD,Money,,0,0
last year,Company has a strong cash position and will only continue to go up.  Undervalued.,linda,,0,0
last year,,James,,0,0
last year,Does anyone know if there is a better app to use to see real time market prices for Canada?,James,,0,0
last year,Hello everyone!What do you think, will this hit $1 in near future?,Tanmay,,5,0
last year,I bought this stock when it was .185 per share... hope I goes even higher... tempted to sell right now for a nice profit but won’t... I’ll be holding them shares till it goes to at least 1$!    Stay strong and keep diamond hands!!,James,,3,0
last year,It might end between 0.50-0.60 today. Hold everyone!,shay,,12,0
last year,,Kozzy,,1,0
last year,,Money,,3,0
last year,,Money,,1,0
last year,alright who just sold for .39? dont come back,Tayler,,4,0
last year,Alright... If this goes up to 25$ a share, I will finally be in the green on my portfolio 😂.,K GM,,0,0
last year,my friend works here and she was called back to work last week and told me she has been super busy since people are excited to go out and shop again.,Josh,,0,0
last year,Since y’all enjoying this Check BKMT.V 🚀🚀. Let’s get both bags,TO THE MOON,,0,0
last year,These dang resistance,Jessica,,1,0
last year,,TO THE MOON,,0,0
last year,What if this company's Execs just grease themselves and stiff the shareholders with a quit? What's the probability of this here?,Brian,,0,0
last year,we going all the way!,Money,,0,0
last year,This is going down by Monday.,Bank Note Alby,,0,0
last year,,Money,,0,0
last year,Stop looking at it every minute. Let it do it’s own thing. Chill out  and enjoy the ride 🚀🚀,TO THE MOON,,6,1
last year,Relax people it didnt even break thru the first resistance. patience is key,TO THE MOON,,3,0
last year,,Kozzy,,0,0
last year,,TO THE MOON,,1,0
last year,I told everyone sell this garbage, now your fighting for bananas, baahhhh,Bank Note Alby,,0,2
last year,,Braiden,,2,0
last year,Looooooooong! 6k shares @ 0.18!!,NTK Ventures,,2,0
last year,this is the only stock that's green for me today lol bought In at .19,Tayler,,6,0
last year,i didnt expect that to hit my lowest sell limit...  whyyyy i just need to do something and try to play safe then it hit my lowest sell limit..,I,,0,0
last year,Jesus Christ hold on tight. I bought this a months ago and just dumped a bunch more in this morning.,Nunyo Biness,,2,0
last year,lol bank roll alby truly a hater trying to deter others from investing in this golden opportunity,Money,,0,0
last year,we going to the top baby,Money,,0,0
last year,Adding more 🚀 we shall see a break out at 0.4 tmr then the uptrend continues 🤞🏽🤞🏽,TO THE MOON,,0,0
last year,Please do your own research. I came on here 3 weeks ago and there wasn?t a single on here except one guy. Now we got a bunch of fools going to the moon to the moon. Please don?t #$%$ this up for the real investors that found real value in this stock,vishesh,,1,0
last year,Price/book: 0.64 (undervalued stock) Pre covid Stock for 5+ years holding price of $3-$5. Due to the market crash back in March  +  retail stores are closed around Canada stock got manipulated and went very low. REITMANS only operating as an online store for now. However, some cities in Ontario Canada started to reopen. For technical analysis the stock have been in upward trend for the past 3 months. Also, having bullish candles pattern. Little pullbacks are normal and u can’t assume a stock would directly shoot up with no pullbacks to tests supports (buy low sell high),TO THE MOON,,8,0
last year,DONT PANIC Little pull back to test the support (use this as a buying opportunity) 😋,TO THE MOON,,1,0
last year,Every stock has a hater and  bank note ably is the hater for this stock 🤣,TO THE MOON,,3,0
last year,,TO THE MOON,,0,0
last year,i think bank note bought the stock at .40 this morning and panic sell at .32 😂😂😂😂 good job..,I,,0,0
last year,we have some clown 😂😂😂😂..,I,,0,0
last year,0.4 by 12:45 PM EST🤞🏽🚀🚀,TO THE MOON,,2,0
last year,I mean, I love their dress shirts from RW&amp;Co. Thats the single reason I bought this stock when it bottomed. They come in just under the quality of a good Hugo Boss shirt and cost like 75$Most of my colleagues shop here for that same reason. Their E-commerce is also bangin'If they drop all other brands and focus on RW, it's a surefire way to go the lulu lemon route.More,Nunyo Biness,,5,0
last year,#$%$ me I knew I had 2 shares months ago I started looking to buy in last week and literally as I click buy it went up 40%,richard,,1,0
last year,Dear sellers I’m coming for ur shares. Currently holding 13.2k shares averaging 0.32. 😉😉This market isn’t for weak people.,TO THE MOON,,3,0
last year,Is there any news?,GreenMarty,,1,0
last year,#$%$ this shortie.. let this stock grow!!!,I,,0,0
last year,the Yahoo app doesn't like to show you that this stock was $3 before the pandemic,Colonel,,2,0
last year,THATS HOW YALL LOOK WHEN SELLING Now... weak handssss,TO THE MOON,,2,0
last year,guys you need to hold otherwise your giving your money to the shortie people!,I,,2,0
last year,MID DAYYYY DIP testing the support. DONT PANIC 😌,TO THE MOON,,2,0
last year,Got 2500 shares at $0.39 just now.Is it a good buy?,Tanmay,,5,2
last year,Buy the dip,TO THE MOON,,2,0
last year,looks interesting. I'll buy.,Colonel,,1,0
last year,,TO THE MOON,,1,0
last year,78% Return,Braiden,,5,0
last year,,I,,0,0
last year,lets go all aboard the space ship 🚀,Money,,1,0
last year,why is this stock going up?,Giwon,,2,0
last year,lets go!!!,I,,0,0
last year,See it closing @ 0.5,TO THE MOON,,0,0
last year,round 2, let's go,Braiden,,4,0
last year,To the moon,linda,,4,0
last year,,I,,0,0
last year,I?ve had 2 shares in this for 6 months #$%$ I could have made 60% profit ?,richard,,1,0
last year,bought all my shares for 16 cents a share. let's get it above a $1,Timothy,,3,0
last year,hold, we need to build this up.,Timothy,,3,0
last year,How high do y’all think this stock will go,Jessica,,1,0
last year,,Braiden,,2,0
last year,lol when it dip i bought more when i check it .29 d #$%$ ????,I,,0,0
last year,up 40% in 1 week,Braiden,,1,0
last year,those idiot are selling for a penny price!!!,I,,0,0
last year,,TO THE MOON,,1,0
last year,,Raj,,2,0
last year,Finally some movement! :),Mark,,1,0
last year,stop selling, we need this to go up... no reason to sell here, who sells on a 3 cents increase. come on, hold. They are announcing stuff in May. Hold till then.,Braiden,,7,0
last year,I've been tryna purchase this stock for the past 2 days wealthsimple simply isn't fulfilling my requests,Money,,0,0
last year,,Raj,,0,0
last year,We might see this 1$ by the end of the week..,Raj,,3,0
last year,Go Reitmans Go.... It's time to go to the moon.........,Raj,,3,0
last year,soon!!! do your DD..,I,,0,0
last year,Still messing around here check azn.v good luck. Last time this was up like this it dipped huge.,RC,,0,2
last year,anytime soon this one will go to the moon!! reopening soon!! and money will come... this is long term stock check the pre covid price and you will see theres a bigchance to 3ple your money!!,I,,0,0
last year,its just my opinion guys but this thing will go up anytime soon as Ford wants to Open the Economy!!   all longs consider me as your ally!! 😁😁😁,I,,0,0
last year,got in 10k shares!!! this one will be bullish once Ford open the our economy!!!,I,,0,0
last year,got it for 0.20, still holding. never letting go. too low to let go.,Braiden,,0,0
last year,Got 4500 shares, what do you guys think? Does this have good potential for growth?,gabriel,,0,0
last year,Alright did they announce store fronts opening or did good old Doug stick his finger up are #$%$ again,Cody,,1,0
last year,any one know how high this could go? or what it was before it stopped trading in the first place?,Aaron,,1,0
last year,To the moon. Lol. Good short term gamble. Plus long term hold if that gamble holds true.,ME,,1,0
last year,Get on this before it’s too late. Announcement today coming for possibility of retail stores opening around area except north York and Toronto.,vishesh,,2,0
2 years ago,I have hope retail will return back to normal someday....,GreenMarty,,2,0
2 years ago,Anyone know why my old reitmans shares are still showing up in my acc as ret.a and not transferred to the new TSX-v symbol ?,Johnny B,,0,1
2 years ago,Trading again,Allan W,,5,1
2 years ago,This has been the biggest loss % wise in my portfolio to date. Never have I had a stock investment go to $0 from $20+. They had 500+ stores less than 5 years ago, super mismanagement by the dinosaurs on top.,GreenMarty,,0,0
2 years ago,I am not a shareholder in the company, but curious if the the common shareholder would get the book value per share back or how would it work in this company’s case?,Sidharth,,3,0
2 years ago,I told you they would file Chapter 11, once they get the supplier and co. agreeing to it they will go privatly or declare bankrupt and restart like Air Canada. With debt free and the share holders get screwed again.  Incompetent  management. The Reitman brothers or their uncles must be turning themselves in their grave. Pityful.,Anonymous,,1,0
2 years ago,Tom you must have shares or on there payrollThe products like management are old and tiredJoe in Maine,Anonymous,,0,0
2 years ago,RET-A.TO is down 33.33% to 0.06,Yahoo Finance Insights,,0,0
2 years ago,RET-A.TO reached an all time low at 0.08,Yahoo Finance Insights,,0,0
2 years ago,don t be surprised if they play same game as Aldo file chapter 11and then bring co. private,Anonymous,,0,0
2 years ago,Stupid talk tomA fish smells from the headLook at the board and you have your answer Joe in MaineMore,Anonymous,,0,0
2 years ago,RET-A.TO reached an all time low at 0.09,Yahoo Finance Insights,,0,0
2 years ago,RET-A.TO reached an all time low at 0.09,Yahoo Finance Insights,,1,0
2 years ago,RET-A.TO reached an all time low at 0.10,Yahoo Finance Insights,,0,0
2 years ago,RET-A.TO reached an all time low at 0.11,Yahoo Finance Insights,,0,0
2 years ago,RET.TO is up 28.26% to 0.29,Yahoo Finance Insights,,0,0
2 years ago,RET-A.TO reached an all time low at 0.13,Yahoo Finance Insights,,0,0
2 years ago,RET-A.TO reached an all time low at 0.14,Yahoo Finance Insights,,0,0
2 years ago,RET-A.TO reached an all time low at 0.14,Yahoo Finance Insights,,0,0
2 years ago,RET.TO is down 51.92% to 0.25,Yahoo Finance Insights,,0,0
2 years ago,RET.TO reached an all time low at 0.30,Yahoo Finance Insights,,0,0
2 years ago,RET-A.TO is down 21.87% to 0.25,Yahoo Finance Insights,,0,0
2 years ago,RET-A.TO reached an all time low at 0.27,Yahoo Finance Insights,,0,0
2 years ago,Common shares going to zero.,gleegle,,0,0
2 years ago,RET-A.TO is up 20.69% to 0.35,Yahoo Finance Insights,,0,0
2 years ago,RET.TO is up 30.95% to 0.55,Yahoo Finance Insights,,0,0
2 years ago,RET.TO is down 20.19% to 0.41,Yahoo Finance Insights,,0,0
2 years ago,RET-A.TO is down 19.23% to 0.31,Yahoo Finance Insights,,0,0
2 years ago,RET.TO is up 34.04% to 0.63,Yahoo Finance Insights,,0,0
2 years ago,RET-A.TO is up 18.18% to 0.52,Yahoo Finance Insights,,0,0
2 years ago,RET.TO is down 22.58% to 0.48,Yahoo Finance Insights,,0,0
2 years ago,RET-A.TO is up 16.67% to 0.42,Yahoo Finance Insights,,0,0
2 years ago,RET.TO is up 32.08% to 0.70,Yahoo Finance Insights,,0,0
2 years ago,RET-A.TO is up 20.69% to 0.35,Yahoo Finance Insights,,0,0
2 years ago,RET-A.TO reached an all time low at 0.31,Yahoo Finance Insights,,0,0
2 years ago,RET-A.TO reached an all time low at 0.33,Yahoo Finance Insights,,0,0
2 years ago,RET.TO is up 30.95% to 0.55,Yahoo Finance Insights,,0,0
2 years ago,RET.TO is down 18.37% to 0.40,Yahoo Finance Insights,,0,0
2 years ago,RET.TO is up 19.05% to 0.50,Yahoo Finance Insights,,0,0
2 years ago,RET-A.TO is up 25.00% to 0.45,Yahoo Finance Insights,,0,0
2 years ago,RET.TO reached an all time low at 0.40,Yahoo Finance Insights,,0,0
2 years ago,RET.TO reached an all time low at 0.42,Yahoo Finance Insights,,0,0
2 years ago,RET-A.TO reached an all time low at 0.35,Yahoo Finance Insights,,0,0
2 years ago,RET.TO reached an all time low at 0.50,Yahoo Finance Insights,,0,0
2 years ago,RET-A.TO is down 16.67% to 0.38,Yahoo Finance Insights,,0,0
2 years ago,RET-A.TO is down 16.67% to 0.38,Yahoo Finance Insights,,0,0
2 years ago,RET.TO is down 15.00% to 0.51,Yahoo Finance Insights,,1,0
2 years ago,RET.TO is down 15.00% to 0.51,Yahoo Finance Insights,,0,0
2 years ago,RET.TO reached an all time low at 0.51,Yahoo Finance Insights,,0,0
2 years ago,RET.TO reached an all time low at 0.51,Yahoo Finance Insights,,0,0
2 years ago,RET-A.TO is up 12.20% to 0.46,Yahoo Finance Insights,,0,0
2 years ago,RET-A.TO is up 12.20% to 0.46,Yahoo Finance Insights,,0,0
2 years ago,RET.TO reached an all time low at 0.60,Yahoo Finance Insights,,0,0
2 years ago,RET.TO reached an all time low at 0.60,Yahoo Finance Insights,,0,0
2 years ago,RET-A.TO is down 17.65% to 0.42,Yahoo Finance Insights,,0,0
2 years ago,RET-A.TO is down 17.65% to 0.42,Yahoo Finance Insights,,0,0
2 years ago,RET-A.TO reached an all time low at 0.45,Yahoo Finance Insights,,0,0
2 years ago,RET-A.TO reached an all time low at 0.45,Yahoo Finance Insights,,0,0
2 years ago,RET.TO is down 16.22% to 0.62,Yahoo Finance Insights,,0,0
2 years ago,RET.TO is down 16.22% to 0.62,Yahoo Finance Insights,,0,0
2 years ago,RET-A.TO reached an all time low at 0.51,Yahoo Finance Insights,,0,0
2 years ago,RET-A.TO reached an all time low at 0.51,Yahoo Finance Insights,,0,0
2 years ago,RET-A.TO reached an all time low at 0.58,Yahoo Finance Insights,,0,0
2 years ago,RET-A.TO reached an all time low at 0.58,Yahoo Finance Insights,,0,0
2 years ago,RET.TO reached an all time low at 0.62,Yahoo Finance Insights,,0,0
2 years ago,RET.TO reached an all time low at 0.62,Yahoo Finance Insights,,0,0
2 years ago,RET.TO reached an all time low at 0.66,Yahoo Finance Insights,,0,0
2 years ago,RET.TO reached an all time low at 0.66,Yahoo Finance Insights,,0,0
2 years ago,RET.TO reached an all time low at 0.67,Yahoo Finance Insights,,0,0
2 years ago,RET.TO reached an all time low at 0.67,Yahoo Finance Insights,,0,0
2 years ago,RET-A.TO reached an all time low at 0.71,Yahoo Finance Insights,,0,0
2 years ago,RET-A.TO is up 10.53% to 0.84,Yahoo Finance Insights,,0,0
2 years ago,RET.TO reached an all time low at 0.73,Yahoo Finance Insights,,0,1
2 years ago,RET.TO is down 12.50% to 0.70,Yahoo Finance Insights,,0,0
2 years ago,RET.TO reached an all time low at 0.76,Yahoo Finance Insights,,0,0
2 years ago,RET.TO reached an all time low at 0.78,Yahoo Finance Insights,,0,0
2 years ago,RET-A.TO reached an all time low at 0.83,Yahoo Finance Insights,,0,0
2 years ago,RET.TO is down 11.96% to 0.81,Yahoo Finance Insights,,0,0
2 years ago,RET.TO reached an all time low at 0.85,Yahoo Finance Insights,,0,0
2 years ago,RET-A.TO reached an all time low at 0.88,Yahoo Finance Insights,,0,0
2 years ago,RET-A.TO reached an all time low at 0.89,Yahoo Finance Insights,,0,0
2 years ago,RET.TO reached an all time low at 0.95,Yahoo Finance Insights,,0,0
2 years ago,RET.TO is up 11.65% to 1.15,Yahoo Finance Insights,,0,0
3 years ago,Finally reached the bottom I guess. Revenue and earnings are finally positive. Maybe the ship turns around from here?,GreenMarty,,2,0
3 years ago,RET.TO is up 11.20% to 1.39,Yahoo Finance Insights,,0,0
3 years ago,RET-A.TO is up 10.00% to 1.32,Yahoo Finance Insights,,0,0
3 years ago,RET.TO reached an all time low at 0.96,Yahoo Finance Insights,,0,0
3 years ago,Wow, they ........sigh........ this is sad. I thought they might be able to turn around on the e-commerce side.,GreenMarty,,0,0
3 years ago,Heaviest year end tax loss selling still have 1 month to go,Bunny,,0,0
3 years ago,Heavy debted Canadian claims another casaulty in retail store of Lowes, It is understandable strugglibg retailer suc as book stores will be forced to close and trying out all kinds of pfailing pilot project one after another,Bunny,,0,0
3 years ago,RET-A.TO is up 6.21% to 1.88,Yahoo Finance Insights,,0,0
3 years ago,RET.TO is up 8.33% to 1.95,Yahoo Finance Insights,,0,0
3 years ago,RET.TO is down 7.22% to 1.80,Yahoo Finance Insights,,0,0
3 years ago,RET.TO reached a 52 Week low at 1.82,Yahoo Finance Insights,,0,0
3 years ago,RET.TO reached a 52 Week low at 1.86,Yahoo Finance Insights,,0,0
3 years ago,RET-A.TO is up 5.02% to 2.30,Yahoo Finance Insights,,0,0
3 years ago,RET.TO is up 10.65% to 2.39,Yahoo Finance Insights,,0,0
3 years ago,RET.TO is down 11.02% to 2.26,Yahoo Finance Insights,,0,0
3 years ago,RET-A.TO is down 9.70% to 2.42,Yahoo Finance Insights,,0,0
3 years ago,RET-A.TO is down 9.54% to 2.56,Yahoo Finance Insights,,0,0
3 years ago,RET-A.TO is up 20.76% to 2.85,Yahoo Finance Insights,,0,0
3 years ago,RET.TO is up 16.81% to 2.78,Yahoo Finance Insights,,0,0
3 years ago,RET-A.TO is down 7.55% to 1.96,Yahoo Finance Insights,,0,0
3 years ago,RET.TO reached a 52 Week low at 2.01,Yahoo Finance Insights,,0,0
3 years ago,RET-A.TO reached a 52 Week low at 2.07,Yahoo Finance Insights,,0,0
3 years ago,RET-A.TO reached a 52 Week low at 2.19,Yahoo Finance Insights,,0,0
3 years ago,RET.TO reached a 52 Week low at 2.19,Yahoo Finance Insights,,0,0
3 years ago,RET.TO is down 10.06% to 2.77,Yahoo Finance Insights,,0,0
3 years ago,RET-A.TO is down 8.12% to 2.83,Yahoo Finance Insights,,0,0
3 years ago,RET-A.TO reached a 52 Week low at 2.95,Yahoo Finance Insights,,0,0
3 years ago,RET.TO reached a 52 Week low at 3.00,Yahoo Finance Insights,,0,0
3 years ago,RET-A.TO reached a 52 Week low at 3.00,Yahoo Finance Insights,,0,0
3 years ago,RET-A.TO reached a 52 Week low at 3.11,Yahoo Finance Insights,,0,0
3 years ago,RET.TO reached a 52 Week low at 3.11,Yahoo Finance Insights,,0,0
3 years ago,RET-A.TO reached a 52 Week low at 3.21,Yahoo Finance Insights,,0,0
3 years ago,RET.TO reached a 52 Week low at 3.19,Yahoo Finance Insights,,0,0
4 years ago,The tax loss selling season beat down the share prices of many companies, including Reitmans. We explore how reversion to the mean allowed us to exploit a relatively low risk, short time frame, &amp; double digit return opportunity. https://grey-swan.com/2019/01/10/reversion-to-the-ret-ailing-mean/,Grey,,0,0
4 years ago,RET-A.TO is up 7.32% to $3.96,Yahoo Finance Insights,,0,0
4 years ago,RET-A.TO is up 7.04% to $3.80,Yahoo Finance Insights,,0,0
4 years ago,Why is the stock still declining?,GreenMarty,,0,0
4 years ago,Zara with similar quality clothing is making record breaking profit and these guys are closing stores every quarter for the last few years!,GreenMarty,,0,0
5 years ago,This company should go private.  Way to little profit for sales.,rob s,,1,0
5 years ago,Received an alert this am about $RTMAF from http://thewolftrader.com/?s=RTMAF, you may want to take a look. "rht" Investing day trading.,Tricia,,0,0
