PostDate,Content,Author,RelativeDate,Likes,Dislikes
7 months ago,any guess when the numbers will be release????i say tomorrow! but i hope today,Eric.co,,2,0
7 months ago,whats the best book you guys have ever read? leave titles,Aj,,2,0
7 months ago,on another note if you haven't got in already today looks like a good day,George,,0,0
7 months ago,Couldn't help myself just got another 2k at .265 hoping for number release by Monday or Tuesday? If this is a flop I would take a serious beating. 75% of my whole wallet is here,Eric.co,,1,0
7 months ago,Getting a little nervous here.. seems some people are getting impatient and jumping ship. Am I missing something here? They just launched, numbers aren't going to magically appear. Patience people. The money is here we just have to wait.,BaxterStockman,,2,0
7 months ago,Thanks Eric,Sebastian,,0,0
7 months ago,We need to sell 1000’s of these units it this is going to be a big deal.  I hope it happens.,Sebastian,,1,0
7 months ago,Doesn’t seem like breaking news,Sebastian,,0,0
7 months ago,So am I correct that this trucking company bought 1 unit for their main entrance???  What does a unit cost retail?,Sebastian,,0,0
7 months ago,I'm dreaming of an halt trading waiting for a news! I hope they will do it like that and not just throw the amount of orders loke if nothing is happening???,Eric.co,,0,0
7 months ago,ONTARIO-BASED TRUCKING COMPANY FIRST TO INSTALL THERMALPASS FEVER DETECTION SYSTEM TO SCAN TEMPERATURES OF WORKERShttps://www.stockwatch.com/News/Item?bid=Z-C:PAI-2975409&amp;symbol=PAI&amp;region=C,Levent,,0,0
7 months ago,My price target for the end of this year is 0.45$ Which is yours ?,EPWCF SPONF AVEO and DTMXF🚀,,1,8
7 months ago,Anderson haulage is good but we need more!!,George,,0,0
7 months ago,good volume so far!,Rob G,,0,0
7 months ago,I'm gonna load up tomorrow when it hits .18, and the day after I'll load up at .16.  by the end of the month I might have enough to just get loaded.,Paul,,0,11
7 months ago,Predictiv AI - "if you can predict the future of our stock, you can profit from it...  By investing in something else.",Paul,,0,10
7 months ago,Think they have sales based on a couple of things but mainly, why order more sensors if you dont have at least some sales. You could sit on 2500 units until you had 500 left and then reorder because you're not selling 10s of units/day. If you've got 100s or 1000s of orders coming in you're more likely to increase inventory to ensure you meet demand in a timely manner.,Stock boy,,2,0
7 months ago,There's video up its in French on the ici radio canada site. Heres a rough translationFor those who dont speak french, here is the translation of the Radio-Canada video posted earlier today:It begins by saying thermalpass is a disruptive technology that was developed in Canada. Then CEO talks about the specifics of the product, 24 sensors, similar to those we have in hospitals, talks about the light code system (red = bad and green = good). The reporter then says its faster than the usual thermometer and that thermalpass can analyse approx. 60 persons per minute, which could help reduce waiting time in stores, hospitals, school, various buildings, security checks in airport, arena, stadium. CEO says that he wanted a product that wasn’t intimidating and that could fit well in the different areas it is meant to be. He then talks about its competitors, the infrared images, and how some people worry about their potential risks regarding the protection of their private lifes. He says thermalpass has no camera so there is no way to connect your face to some medical datas which some might not want. The reporter says that Predictiv AI is one of the few companies that has obtained an accelerated establishment license for medical equipment in Canada, which goal is to deploy novel solutions faster. It ends by saying that all the assembling and molding is made in Ontario (Windsor and Guelph) and that it takes up to 5 weeks to produce.Hope this helps! Good things to come for PAI shareholders !!More,Stock boy,,6,0
7 months ago,I was told that they had 30,000 sensors that is enough for 1,500 units.then I was told that the $1.5 Million raised some is going to be used to buy an additional 20,000 sensors that is enough for 1,000 so that is a total of 2,500 units.  Now you can do the math!! :),Nick,,2,0
7 months ago,Not selling or buying, just holding, hopefully they'll announce something soon,Theresa,,0,0
7 months ago,Anyone know how to change your screen name?,Stock boy,,1,0
7 months ago,Bashers taking my name to confuse you.,Stock boy,,1,0
7 months ago,news could drop tomorrow or Friday get in on the dip,George,,0,0
7 months ago,they really need to say something! they announced october 13th and nothing??? they have to explain it, release something otherwise investors are going to loose faith!but no matter what they say it is a major mistake!,Eric.co,,0,0
7 months ago,when you find out what derivatives are,Aj,,0,0
7 months ago,how many other companies are rolling out thermalpass like products?,Fernando,,1,0
7 months ago,these types of scans will be used at warehouse / plants and many other places. my job is already testing in 2 plants in Ontario. I do not know the type or who made it but my plant will be last to use it and will be at 2-3 entrances. we know this product works.... we are just waiting for the sales number... so why sell now when you've been waiting this whole time?,Rob G,,0,0
7 months ago,think I will mute Paul now,George,,5,0
7 months ago,The only thing predictiv here is the price going down.,Paul,,0,7
7 months ago,I just spoke with the CFO of $pai.  He says they have a long list of companies that want to buy thermal pass.  But they only have the concept of it right now, they'll need to dilute the stock to actually produce it.,Paul,,0,6
7 months ago,Tomorrow...  .16 - .18.Load up suckers.,Paul,,0,8
7 months ago,Hey predictiv ai...  Here's how it works:. You take the camera, hit the record button, when you're done press stop, and upload it to the internet.  You could even type some words, like "our name is exaggerated, we don't have much going on".  That way we know why your stock sucks.,Paul,,0,8
7 months ago,So no ceremony, no webinar, no video, no press...  Kind of ironic that a company boasting the name "internet of things" can't hold a webinar or make a video presentation.  Really, there are toddlers that make videos on youtube that are more tech savvy and sales driven.,Paul,,0,7
7 months ago,just aim high and hit the mark.,Agustin,,1,0
7 months ago,Sales figures this week, loading up,Stock boy,,1,0
7 months ago,FYI from $PAI Facebook pageOk, I just spoke with Bob Mullins, they did launch, but he said Covid cases are going through the roof in Ontario.  So no press at Anderson haulage, so no wonder when Eric called nothing was happening at the trucking company.  Sales numbers are coming out later this week.They are going to put out videos and video interviews.so there you have it, you gotta wait a little more!More,Stock boy,,4,0
7 months ago,Is the launch happening?,BaxterStockman,,0,0
7 months ago,Anyone know what time the launch starts?,Doug,,0,0
7 months ago,U.S. Markets are open and it is up 3 cents USD!!!INOTF is the ticker on the otc.,Nick,,0,0
7 months ago,1 More day guys!!!  Let's hope for a decent jump!,Brent,,2,0
7 months ago,Wednesday? We seeing 40s? Will be an interesting week..,BaxterStockman,,3,0
7 months ago,From an interesting article. While Internet of Things Inc may not have a solid rumor to push the equity sky high as of yet, it does have notable and significant customer connections that should be identified. The ThermalPass by ITT comes from a joint venture with the tech company and Commersive Solutions, a firm with extensive retail experience, connections and customer base.Notable clients of Commersive include Microsoft, whom the company has worked with extensively on projects such as retail promotion of Xbox One and Microsoft Office, as well as McDonalds, whom it worked with to develop the use of its downloadable food ordering app. While the former represents potential office use opportunities for the ThermalPass system, the latter is much more significant given the sprawl of McDonalds restaurant internationally.More,Stock boy,,0,0
7 months ago,Do you believe the stock's value could climb to $ 1 next week following the launch?,Gabriel,,1,0
7 months ago,for the people that sold b4 the close C U Tuesday!!,George,,0,0
7 months ago,Now a THERMALPASS screening device would have prevented this:Notice of Confirmed Case of COVID-19 atCineplex Cinemas Varsity and VIPTORONTO, ON, October 5, 2020 – Cineplex was made aware that a team member at Cineplex Cinemas Varsityand VIP in Toronto, Ontario, has tested positive for COVID-19. This individual was last in the theatre onSeptember 30, 2020. The health and safety of employees and guests remains Cineplex’s top priority, and overand above the comprehensive cleaning and physical distancing protocols that were put in place at alltheatres in response to COVID-19, the company is taking the following immediate steps:• Completed a thorough deep-clean and sanitation of the theatre• Working with local public health authorities to investigate the team member’s recent shifts anddirect contacts• Instructing any potentially exposed team members to get tested, stay home and self-isolateMore,Robin,,5,0
7 months ago,gona be neutral then chotic once it hits launch day,Aj,,0,0
7 months ago,Honestly, not much of a product with these guys.  How much did it cost to make thermal pass?  How much are they selling it for?  Who are they competing with?  They're probably selling 1 or 2 to this trucking company with 200 employees, big deal...  They need deals with airlines, schools, or grocery stores.,Paul,,0,9
7 months ago,Bought more shares, super nervous for some reason but I know it'll be good 😂,Theresa,,4,0
7 months ago,What's the guess for sales? How many units do you think they will be able to sell before the 13th?,Stock boy,,0,0
7 months ago,Well didnt get the volume to break 35 but its a good start. Still need over 3 mil to bust 35 this week. Asks add on between 33 and 35. Need a full steady volume day. Today most of volume in first hour. Need steady volume for 6.5 hours to break out. On the 13th i hope we test the 40s before that.  Get a 5 million steady volume day then were going to get there,Mark,,0,0
7 months ago,,Aj,,0,0
7 months ago,Bought more at .255 js.... time get in this will have more news soon,Stock boy,,2,0
7 months ago,Boom... Dropping mike,Stock boy,,2,0
7 months ago,,Aj,,3,0
7 months ago,news is out guys!!!! they just announced the end of prototype and demonstration on october 13th at Anderson Hauling Company this is were they will update the orders amount!!!!,Eric.co,,8,0
7 months ago,Waiting for launch or sales news is like asking your wife for sex. Maybe tomorrow maybe tomorrow lol. Charts look ok still. Not over bought. Testing 20 day avg then off it. Looking for next leg up to break 35 and breach 40. Need a 3 million day to break 35 with week asks. But if gets to 35 need a 4 million day to break 40 in my opinion,Mark,,0,0
7 months ago,Need to get units selling, the books paint a bad financial situation without Thermalpass revenues. It seems investors are getting impatient.,Garv,,1,0
7 months ago,This stocks going to take off and you'll be sorry, should be $1 once launch happens.  GLTA,Stock boy,,6,0
7 months ago,Anyone selling off today will regret it next week...,Stock boy,,6,0
7 months ago,low volume we need some news Mr.Lende,George,,4,0
7 months ago,this has bin interesting lets see where this is in 6months to a year. any one got news on sales?,Aj,,0,0
7 months ago,any ideas on why we're down 10% today?,Stock boy,,0,0
7 months ago,My ticker on E*TRADE has changed back to inotf. Does anyone know why?,Bob Purple,,0,0
7 months ago,https://www.canada.ca/en/transport-canada/news/2020/09/temperature-screening-for-air-travellers-expanded-to-11-additional-canadian-airports.html,Rob G,,3,0
7 months ago,This would make a great screening tool so that the number of test that need to be administered could be greatly reduced. If used at airports or shopping malls you could offer a virus free experience.  With a second wave coming we should be stacking up orders and $PAI should want to release sales monthly.,Stock boy,,2,0
7 months ago,bought more on the dip!,Rob G,,0,0
7 months ago,Strong finish! Good luck to you all this week :),BaxterStockman,,9,0
7 months ago,,B,,6,0
7 months ago,She's goin up!,Brent,,4,0
7 months ago,Profit taking?,Stock boy,,0,0
7 months ago,I can't wait for news on sales,George,,3,0
7 months ago,Maybe another buy opertunity today?,Brent,,2,0
7 months ago,,Theresa,,6,0
7 months ago,,Aj,,0,0
7 months ago,Flu season, covid spiking.  Bright future in unfortunate times.,Brent,,0,0
7 months ago,Things looking good PAI! GLTA,Green,,0,0
7 months ago,$.33!!!  In the green baby.  Let's go guys.  Up and up we go.,Brent,,9,0
7 months ago,This came out a while ago, but the word is getting out!!Promising stock figures by German analysts“An absolute gift”, headlined the German Finanztrends after closely researching the status and potential of the stock. Based on the Relative Strength Index (RSI), the share is currently a hold share. The index reads different values measuring upward and downward movements over various time periods. The results are very positive as it appears that both values for the RSI7 (16.13%) and RSI25 (24.32%) give a buy status, resulting in a buy rating. The buy recommendation does not change until the percentage is higher than 30%. This means that the share has a strong market position, which can be confirmed again by the following numbers.In the past 12 months, Predictiv AI achieved a performance of 25%. Comparable shares from the software and AI industry are up 5.37% on average, proving the company’s much better progress with 19.63% over the same period of time. The information technology sector had a median of 3.89% in 2019, while Predictiv AI was 21.11% above this average. The good performances shown with both numbers results in another buy rating for the share in this category.More,Nick,,5,0
7 months ago,,Flatman,,3,0
7 months ago,here we go at .30$ may not hold today but it's a first!!!!,Eric.co,,0,0
8 months ago,.28 is the 52 week high,  i hope to see it will support for now on and we never see .23 again!!!,Eric.co,,0,0
8 months ago,after checking out the Facebook group I feel even more positive about this stock,George,,0,0
8 months ago,Don't know who is putting bids at 0.15 but your dreaming!  The floor on this right now is around 0.18It has a way better chance of hitting 0.40 than ever going back to 0.15The floor is going to rise in the coming days, so if you want in don't #$%$ about 3 cents!,Nick,,0,0
8 months ago,for those of you in members of Predictiv ai FB page have a look at the brochure that was posted yesterday, for october they mention 500 unit deliveryNovember 1500 unitsDecember 2500 unitsJanuary 4000 unitsfebruary 5000 units it's monthly delivery potential but still!!price will be 7 000$ per unit i think it's us but i couldn't see which currencyMore,Eric.co,,16,0
8 months ago,Sitting on 13k shares.  Gonna keep buying every dip.  I believe there's a much brighter future for this company and a significantly higher SP in the near future.  Just needs a lil bit of a nudge with some great news!!!!,Brent,,0,0
8 months ago,Yep, it needs a couple thousand new investors to get the volume up. There are only around 600 investors in it now.  right now the market cap is down to $9million take that and divide by 600 share holders  and you get an average of $15,000 per investor, yeah some more some less.  What this company needs is an announcement of orders and sales, to attract new investors, and get the ball rolling.,Nick,,0,0
8 months ago,volume isn't there!!!! they need to find a way to increase it otherwise it's gonna be tough to roll up!,Eric.co,,0,0
8 months ago,It’s a new week. Let’s begin the climb upwards!,Joseph,,1,0
8 months ago,I think we will see a .30 resistance this week, everytime it had a small dip went back up stronger.  Let see what next week is gonna bring us,Eric.co,,0,0
8 months ago,went down on good news SMH it's time will come,George,,0,0
8 months ago,,Christopher,,0,0
8 months ago,Surprise no mention of the partnership with SigFox Canada here on the threads.  Or any movement in the SP.,Brent,,0,0
8 months ago,...Mission Ready Awarded New Contracts for an Estimated $127 Million with a Ceiling of $435 Million,Nick-1,,0,0
8 months ago,come on shorts had their fun now it's r turn,George,,0,0
8 months ago,https://finance.yahoo.com/news/r-e-p-e-t-150000715.html,George,,6,0
8 months ago,bought some more before the close didn't fill my order all the way but got most. Hope we see some news either tomorrow or next week,George,,4,0
8 months ago,WHO says , pandemics are new normals of the world. London Life building in London Ontario, has 1600 employees. Management has two choices, use test kits once a week for &nbsp;all employees or, use test kits only who has body temp higher, what do you think about their decision ?,Levent,,0,0
8 months ago,Getting exciting here! Get that first deal!,Green,,0,0
8 months ago,I emailed ThermalPass team, they reverted back stating demos are being conducted virtually and in person at their Toronto office, currently accepting orders (units already available for purchase) , estimated 4 weeks delivery time,Theresa,,11,0
8 months ago,Stockhouse is mentioning loblaws bought Thermapass for all their store in Canada???? so far it's still a rumor but if true it will rocket way much more then expected, let see if news about it is true,Eric.co,,0,0
8 months ago,Does anyone know this FB Group? It recently asked me join in my news feed.  https://www.facebook.com/groups/902216946872398,RF,,2,0
8 months ago,just hold on tight what's a few pennies to dollars,George,,0,0
8 months ago,,bill,,3,0
8 months ago,,Flatman,,4,0
8 months ago,On the TSX RBC Capital Markets in accumulating shares.,RF,,0,0
8 months ago,,Aj,,1,0
8 months ago,Market cap a few weeks ago was $4.3 million today it is $13.46 million!  this baby is moving!,Nick,,3,0
8 months ago,i like the smell of profit when i wake-up in the morning,thanks a lot.,Agustin,,7,0
8 months ago,Holy cow! (Bid @ 0.27) and no news yet... hummm... why would anyone buy after 7 days without news? Someone knows someting before others and they are loading up. (But that's easy to say. We know they will lunch Termalpass by the end of the month so it's kind of normal. But why now?) I predict a press release tomorrow definitely... ;),Nick-1,,0,0
8 months ago,,Mel,,0,0
8 months ago,Voila.....waking up,David,,1,0
8 months ago,No news since 7 days and it goes up today. I have a feeling that insiders are buying before a good news this pm, or tomorrow.,Nick-1,,7,0
8 months ago,Patience is a virtue guys,Theresa,,6,0
8 months ago,,E,,0,0
8 months ago,Everyone here still holding?,Theresa,,15,0
8 months ago,,Zana,,2,0
8 months ago,Info on commercial launch...https://www.youtube.com/watch?v=3-3MyvcZIM0,RF,,0,0
8 months ago,,Aj,,2,0
8 months ago,@bill they partnered up with 2 other business that once someone  has a fever other parties come in to look after that situation.  Someone posted a great video that shows the interview,Sebastian,,0,0
8 months ago,Do you think they have any plans of a having Covid-19 rapid testing kits available where their detection systems are located? I know it's not their thing but it would make sense to have testing available once they identify a possible Covid-19 case. I'm sure they could find a willing partner that is or will be providing rapid testing kit's.,bill,,0,0
8 months ago,Thermal Pass is ready to go,George,,1,0
8 months ago,Posted yesterday today...https://www.youtube.com/watch?v=lGZG4PHb_7M&amp;feature=youtu.be,RF,,0,0
8 months ago,https://finance.yahoo.com/news/foot-locker-inc-donates-more-140500666.html,Eric.co,,0,0
8 months ago,I want to buy more but I'm a novice Investor so having second thoughts.Are the majority of you guys holding this in the long run?,Theresa,,0,0
8 months ago,walk with faith in your trade and stay on it.,Agustin,,2,0
8 months ago,Product seems interesting. is this a good time to get in?,Brian,,2,0
8 months ago,Video here: https://www.youtube.com/watch?v=lGZG4PHb_7M&amp;feature=youtu.be,Nick-1,,0,0
8 months ago,News is out on REUTERS successfull result performance testing!!!,Eric.co,,2,0
8 months ago,@rich thank you for taking the time to explain.  I saw that nice move upwards I was wondering why it couldn’t hold.   Good luck everyone,Sebastian,,0,0
8 months ago,any hints on when they would annonce the testing and production starting date???? hoping this will be this week??? but i don't have a clue,Eric.co,,0,0
8 months ago,@rich I took the time to look at this Mark chart and I’m not sure I’m seeing anything positive?   Can you explain something that you see that will better make us understand.  The chart is in a complete downtrend and I haven’t seen recent price increases that have held.   I’m glad to see PAI doing well off the start but not sure how this company is  leading  the way of in this new sector,Sebastian,,2,0
8 months ago,Info on the leading US company in the same space but uses thermal imaging. PAI will be in a good position once it rolls out in the US.   https://investorplace.com/2020/08/why-mark-stock-may-end-up-being-the-best-covid-19-play/,RF,,0,0
8 months ago,Check out the website.  They just updated health Canada approved,Pecker,,2,0
8 months ago,I've been teaching my self stocks for 4 months now..and I've been keep an eye on this stock..had 100,000 shares..after split..end up with over 18,000 shares..probably gonna dump some apple and a couple of Amazon shares and buy 100-150,000 more shares,Corey,,0,0
8 months ago,is it Tuesday yet,George,,4,1
8 months ago,@eric I apologize I was under the impression when your stating a demand level or support level of .25 I was assuming you meant it was a strong price point that would be difficult to go through.  I didn’t realize you meant the .25 was good for a certain time period.  Thank you for explaining this to me.,Sebastian,,0,0
8 months ago,@nick absolutely a possibility to have to buy in higher and I’m willing to take that risk once it presents itself.   For now let’s see how things play out with this first order.  Hopefully you don’t have too many other companies jumping on board with similar products.    Glta,Sebastian,,0,0
8 months ago,bought some more b4 the close. happy long weekend everybody,George,,0,0
8 months ago,Just curious are these specials sensors that have a patent on them.  I saw the unit through that video I was expecting something more elaborate.  Surprised it’s battery operated too,Sebastian,,0,0
8 months ago,Everyone take a minute to look at yss stock it split at .31 cents roughly look where it is,Sebastian,,0,0
8 months ago,Remember its over 150% return so far,Sebastian,,0,0
8 months ago,Should say half my shares,Sebastian,,0,0
8 months ago,I’ve sold have my share so far because if you guys say this will go to the moon shortly there’s a good chance it will come back down first,  NO large player is going to pay a premium for this stock market makers will drive the price down in order to fill those orders for their large clients.,Sebastian,,0,1
8 months ago,@erico s/p is at .23 don’t ever say never or it won’t go under or over a certain price we do not control any variables of where price wants to go.,Sebastian,,0,0
8 months ago,anyone know where is a good place to learn how to ready companys financials statements?,Aj,,0,0
8 months ago,i'm tempted to play with the rollercoaster with a small amount of my share but it is too scary as it could boom at any moment!!,Eric.co,,0,0
8 months ago,http://www.digitaljournal.com/life/health/q-a-new-walkthrough-thermal-scanning-to-screen-for-covid-19/article/576647https://www.bioworld.com/articles/497273-health-canada-licenses-thermalpass-fever-detection-system-for-covid-19Can't wait for the next newsMore,Jesse,,2,0
8 months ago,1.6 million volume in one hour!!!!! it's too early to talk about support but this morning won't go under .25,Eric.co,,0,0
8 months ago,Thermal Pass news next week after long weekend can't wait!!,George,,1,0
8 months ago,thought for tomorrow? up (thumbs up) or are we giving it all back (thumbs down)? Personally very excited holding this for a long time now.,Stock boy,,7,2
8 months ago,my mind when emotions try to make decisions,Aj,,3,0
8 months ago,i believe something is comming, the volume and SP just boost all of a sudden!!!!someone know somethings we don't!!!!!,Eric.co,,0,0
8 months ago,you must have a reason why you buy this product in the first place, so just stick on it and be happy. i'ts coming soon.,Agustin,,0,0
8 months ago,Have a good long weekend guys,Sebastian,,1,0
8 months ago,@nick I love your confidence.  I will remove my sell orders as I believe in you!!! But only until the end of Sept lol 😂,Sebastian,,1,0
8 months ago,@Nic 1 and @Nic 2..You guys always have the information, you always come through..,bill,,2,0
8 months ago,I might have to re-adjust my prediction to 0.80 by the end of next week rather than at the end of the month :),Nick,,2,0
8 months ago,Termalpass in action (video): https://www.youtube.com/watch?v=5y-WnUw4kBs,Nick-1,,0,0
8 months ago,It's was in the news at MSN 3 days ago!! Super cool! This will boom with that exposure... looks good!I can't seem to post the URL..?? Google this: A new fever detecting device called Thermalpass,Nick-1,,0,0
8 months ago,I hope too that we see .50 or even a $1 but it’s possible we see .10 as well,Sebastian,,0,0
8 months ago,For everyone that holds this stock after the split please understand you just made a 100% return you may want to take some profits as the market doesn’t owe us anything,Sebastian,,1,0
8 months ago,@nick I’m guessing you can see your shares on Questrade now.,Sebastian,,0,0
8 months ago,@Eric.co Loll! I don't know it all at all...lol! The only thing i found was with a hint that @Lenvent left in the tread.Health Canada licenses Thermalpass fever-detection system for COVID-19https://www.bioworld.com/articles/497273-health-canada-licenses-thermalpass-fever-detection-system-for-covid-19More,Nick-1,,0,0
8 months ago,something is comming!!!! price is booming and volume is very high!!!!@Nick since you only post in this chat and seems to know all there's to know about yhis stock do you have a clue????,Eric.co,,0,0
8 months ago,A publicly traded company, ITT would not reveal how much has been spent to develop Thermalpass to date or reveal its financial sources. The system costs US$6,900 and according to Lende could have major legs in the marketplace.,Levent,,0,0
8 months ago,When the news comes out its gonna boom to 1$ mark then as the sales grow SP will grow as well,Eric.co,,6,0
8 months ago,@erico thanks man I tried with online chat I was 134 on the waiting list lol no thank you,Sebastian,,0,0
8 months ago,looks like we have a .15 suport today!!!!!show me the $$$$$$$ baby$$$$$,Eric.co,,0,0
8 months ago,I can’t believe I still can’t access my shares with Questrade,Sebastian,,0,0
8 months ago,https://www.bioworld.com/articles/497273-health-canada-licenses-thermalpass-fever-detection-system-for-covid-19,MjCrypto,,3,0
8 months ago,When did this company do a RS? Is this .10 a share Right now? Where was this trading? Was this ITT. Sorry for all the questions.,Coz,,0,0
8 months ago,pai.v close at 0.1350 up little bit. hopefully tomorrow will be up.,Agustin,,4,0
8 months ago,One thing to always look at is the competition landscape. There are 4 other fever detection units on the market already in direct competition for ThermalPass' entry device. Mostly at a lower price point to boot. ThermalPass apparently is a late mover in this space.,kevin,,0,0
8 months ago,Does anyone have access to their shares my have t changed over yet?,Sebastian,,0,0
8 months ago,Am I the only one that think the reverse split is not right!?? It opened at 0.10? This is lower! It's supposed to be a 5.5 to 1! The maths don't match. Closed at 0.02! (0.02 cents x 5.5 = 0.11).,Nick-1,,1,0
8 months ago,volume of pai is very low compare as what it was, now we are ready for the big news!!! both feet on the desk and enjoying what is coming!!!!!,Eric.co,,0,0
8 months ago,Pai.v,BaxterStockman,,0,0
8 months ago,Lol, how are we doing? I can’t find the correct “PAI”, ticker. Please help me out here, did I miss something?,Bob Purple,,2,0
8 months ago,can't wait to see the first few minutes of new stock!!!!! very bullish this morning$$$$$$$$$$i know it could take a few days even a few weeks but still!,Eric.co,,2,0
8 months ago,Let’s see what today is going to bring,Joseph,,0,0
8 months ago,What to do what to do...Buy more before close, or will it open lower tomorrow after R/S? If anyone other than Nic would care to provide some advice that would be..,bill,,0,0
8 months ago,Oh Nic where art thou?,bill,,0,0
8 months ago,i like the smell of profit when i wake-up in the morning, just show the money. thanks in advance.,Agustin,,0,0
8 months ago,time to move, no other time just wait for the reward and relax.,Agustin,,1,0
8 months ago,do my shares automatically get converted to the new name affter this?,Aj,,1,0
8 months ago,Listen your hunch, follow volume any second, it might goes 0.065 end of the day. It's your call Eric.,Levent,,1,0
8 months ago,i need an advice please! should i buy mor today before RS or wait tomorw ????? if i make the mathe it will be the same. 100k at .02 is 2000$2000$ * .11 is 18 181???? wich is best???i'm new at rs stuff thanks for adviceMore,Eric.co,,0,0
8 months ago,Important few weeks ahead here...could create some serious excitement near term. GLTA,Green,,0,0
8 months ago,ITT insiders have bought more shares than they have sold in the past 3 months. Simply Wall St.,Levent,,0,0
8 months ago,Im starting to think this isnt going to happen. Ceo is not following through on dates. Credibility is nil. Labour day weekend will be those 10 days 2 weeks he said again recently.  I think he looked a little rough over last couple interviews.,Mark,,0,0
8 months ago,2020-08-28 16:44 ET - Change Name, Roll Back SharesAlso New Listing (C-PAI) Predictiv AI IncPursuant to a resolution passed by shareholders on Aug. 21, 2020, the company has consolidated its capital on a one-new-for-5.5-old basis. The name of the company has also been changed as follows.Effective at the opening, Tuesday, Sept. 1, 2020, the common shares of Predictiv AI Inc. will commence trading on the TSX Venture Exchange and the common shares of Internet of Things Inc. will be delisted. The company is classified as an Internet marketing company.PostconsolidationCapitalization:  unlimited shares with no par value, of which 61,345,803 shares are issued and outstandingEscrow:  2,727,273 common sharesTransfer agent:  Computershare Trust Company of CanadaTrading symbol:  PAI (new)More,Levent,,0,0
8 months ago,Just an FYI, I am in the pharma business, and I had a nice conversation with Michael Lende,Nick,,5,0
8 months ago,Guys forgive my ignorance, I tried to find the answer myself, but I can’t wrap my head around this. I have been following comments for itt.v which seem to be the same comments for itotf - thought they were just named differently because one is in CAD and one in USD, but the volume is significantly different- market cap and stock value seems convert to be equivalent more or less- but volume for itt.v is like 1.8 mil vs 300+k for intof. Again sorry I’m a noob..can someone explain?,rob,,0,0
8 months ago,Rollout of Thermal Pass is in about another week, we do know that they have at least 1,000 orders.  Just guessing but if they get $2,500 each that is $2.5 million and at a p/e of 20 that makes the value of the company $50,000,000 which is 11.5 times the current market cap.  So.... Current share price of 0.017 equals a share price of 0.1955. If they have sales of 10,000 that equates to a share price of $1.955 all calculated before the split.,Nick,,3,0
8 months ago,I will tell you one thing when this stock is finally split, most of the volatility will go away.  Today there were 350,494 shares traded and at 0.0172 that is a measly $6,028  but enough to influence the price. (I bought more and was $2,000 of that total)Market cap is $4.8 Million (at close today) with what is on the horizon really can't imagine it getting shaved too much (if at all) when it splits.  A couple days after it splits then the share price will get in align with the pre-order sales, then you can start making assumptions on a P/E ratio, to get a new hypothetical share price.  Basically the risk in the stock will be mostly eliminated.  I feel we are in the BUY ON THE RUMOR stage, and have to wait to SELL ON THE NEWS (or hold and go for a ride)More,Nick,,9,0
8 months ago,175.000 lot, Avg.0.025 , not moving any where. :-)),Levent,,0,0
8 months ago,Any insight as to what is going on with this?,BaxterStockman,,0,0
8 months ago,Nick thank you for the video it was great to watch and understand the partnership and thought process with the alliance.,Sebastian,,3,0
8 months ago,More info for you, this video came out today!!Launch of thermal Pass in 10 days to two weeks. (so yes testing went great!)https://www.youtube.com/watch?v=ctyOSX7iKDY&amp;feature=youtu.be&amp;fbclid=IwAR04AHJV4J3jb2P-1qRNJQehz4EHeokGEPrqsomP8XwECj7HT1SNRJgOxjwMore,Nick,,6,0
8 months ago,I am sure Thermal Pass works, you never ask a question that you don't already know the answer.  They are just getting their ducks in a row before roll-out.  They have also aligned themselves with Get Ready™ and Protect Your Office to create Safe Site Global Association. “This alliance will provide workplaces with the first comprehensive, end-to-end Infection Prevention and Control (“IPAC”) solution, along with policies and detailed procedures, infrastructure, PPE supplies and technology applications to minimize risk of spreading contagions”.It is just a matter of time before roll out, as they already have a que of sales.In regards to the stock split, they are of course are doing it to get their share price up and to shrink the obscene level of outstanding shares.  And they do probably want to get on the NASDAQ but they need a market cap of $45,000,000 which they are nowhere near.  They also need 550 shareholders, which I don't know if they meet that requirement . The only way they get listed is to get sales rolling and get their market cap up.  But that is going to take a few months.The value is there, you just have to be patient, and not be influenced by little guys getting spooked because they lose 50 bucks.I am in this close to a million shares, I keep buying as it, in my opinion is a bargain.I am not invested thinking this is going to change my life, this is my gambling money, my other money is in AMD, JD, NARI, SLV, IHI to name a few.  I am going to just sit tight and go on vacation.More,Nick,,7,0
8 months ago,Concerns... 1. usually when it works, engineers don't need other engineers double-checking their work. Mostly when buyers are waiving dollars, ready to buy anything approved and certified.2. a pull back after the r/s 3. simultaneous announcement of another delay and the r/s4. chineese stake in the company5. many 1cent buyers ready to dump, explaining why one would sell at 0.02I have more than my two cents here, still thinks something good can happen, but not to an extend of buying again before both launch and r/s. Better with a lottery ticket for nowMore,V-ca,,1,0
8 months ago,This company is similar and was trading in the high 3's at the prospect of winning contracts for fever detection. https://stocktwits.com/symbol/MARK  I'm wondering if INOTF will register for NASDAQ once it has a pipeline of orders.,RF,,0,0
8 months ago,Just be cautious everyone I got out of a stock split just before the split as 80% of the time it will have a lot more room to drop from $.10 than it does from .02.  Just be careful.   I m hoping on the split we don’t see a quick pullback.  Anyone know the date of the split roughly ?,Sebastian,,1,0
8 months ago,someone as interest to keep the share low before s/p???? no one with a little brain would sell it at .02,Eric.co,,0,0
8 months ago,lets go,💵💵💵,,0,0
